categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;07/01/2021;20:07:53;4;NUEVA POMPEYA;TABORDA, DIOGENES;940;-34.6492042090736;-58.4100908950374;GCS Web;Masculino;Cerrado;11/01/2021;10:01:49
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;SOLICITUD;07/01/2021;09:29:45;1;RETIRO;PARAGUAY;703;-34.597558137832;-58.3771033926056;GCS Web;Masculino;Cerrado;08/01/2021;10:42:23
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;13:17:35;13;BELGRANO;ARRIBEÑOS;2764;-34.5522156537479;-58.4551506112232;App BA 147;Femenino;Cerrado;12/01/2021;11:43:06
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;11:03:03;10;VERSALLES;BRUSELAS;642;-34.6304282428284;-58.5222952729777;GCS Web;Masculino;Cerrado;08/01/2021;12:19:42
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;11:58:26;1;SAN TELMO;CHILE AV.;354;-34.6159908290606;-58.3710126880157;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;14:18:48;9;PARQUE AVELLANEDA;MONTE;4270;-34.6502334569449;-58.4756050842253;App BA 147;Masculino;Cerrado;28/01/2021;15:29:19
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;13:44:25;15;VILLA CRESPO;CORRIENTES AV.;5066;-34.600468219868;-58.4372557765956;GCS Web;Femenino;Cerrado;20/01/2021;14:15:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;01:58:41;14;PALERMO;SINCLAIR;3221;-34.5728723285232;-58.4222415298967;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;01:06:01;5;ALMAGRO;BOEDO AV.;432;-34.617776033643;-58.4167325975632;App BA 147;Femenino;Cerrado;28/01/2021;10:54:51
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;22:52:39;15;VILLA CRESPO;GURRUCHAGA;1157;-34.5926110509695;-58.434227336297;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;01:36:12;10;VILLA LURO;RIVADAVIA AV.;9819;-34.6377344868352;-58.5023128666305;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;01:54:03;14;PALERMO;DEL LIBERTADOR AV.;4101;-34.5694016385683;-58.4267744654045;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;11:09:06;5;ALMAGRO;GUARDIA VIEJA;4510;-34.5999407167326;-58.4287039867188;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;12:52:49;12;SAAVEDRA;VILELA;2501;-34.5463227854088;-58.4712887348796;GCS Web;Femenino;Cerrado;12/01/2021;14:06:25
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;11:43:36;12;VILLA URQUIZA;COMBATIENTES DE MALVINAS AV.;3912;-34.5742137501708;-58.4803538020189;GCS Web;Masculino;Cerrado;12/01/2021;12:35:24
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;10:23:47;14;PALERMO;CABRERA, JOSE A.;3877;-34.5964008335449;-58.4211537250475;App BA 147;Masculino;Cerrado;14/01/2021;14:09:53
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;18:20:55;3;SAN CRISTOBAL;PAVON;2444;-34.6273018350151;-58.3995096665438;GCS Web;Femenino;Cerrado;11/02/2021;19:13:12
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;17:13:03;1;RETIRO;SUIPACHA;834;-34.5985603616216;-58.3798175664283;GCS Web;Femenino;Cerrado;11/01/2021;12:10:11
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;19:48:32;13;COLEGIALES;CORREGIDORES;1501;-34.57247905986;-58.4592955251439;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;08/01/2021;23:41:49;14;PALERMO;BERUTI;4646;-34.5773940288549;-58.4249274370832;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;09:42:54;14;PALERMO;DEL LIBERTADOR AV.;4101;-34.5694016385683;-58.4267744654045;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;16:47:00;2;RECOLETA;JUNIN;1350;-34.5924322750011;-58.396718869277;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;23:00:47;15;CHACARITA;DUMONT, SANTOS;3624;-34.5846491164402;-58.4481517328;GCS Web;Masculino;Cerrado;11/01/2021;14:54:31
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;13:42:29;9;MATADEROS;MONTIEL;2416;-34.6638661539878;-58.5096193624259;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;11:37:34;3;BALVANERA;PASTEUR;84;-34.6086739298478;-58.399250484938;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;13:00:17;13;NUÑEZ;QUESADA;3053;-34.5576639142719;-58.4696562908994;App BA 147;Masculino;Cerrado;11/01/2021;14:55:16
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;14:47:01;15;VILLA CRESPO;SCALABRINI ORTIZ, RAUL AV.;142;-34.6009174781138;-58.4406517590605;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;13:42:18;10;VILLA LURO;RAFAELA;4530;-34.6389188639848;-58.4911979898721;GCS Web;Masculino;Cerrado;11/01/2021;13:19:52
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;22:54:31;14;PALERMO;GUATEMALA;4170;-34.5895132918384;-58.4187027867404;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;08:17:49;14;PALERMO;DEL LIBERTADOR AV.;4096;-34.5702616666429;-58.4252756155194;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;09:20:27;1;SAN TELMO;ESTADOS UNIDOS;510;-34.6185323372853;-58.373143259668;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;11:21:34;3;BALVANERA;PASTEUR;84;-34.6086739298478;-58.399250484938;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;21:44:14;14;PALERMO;GUATEMALA;4170;-34.5895132918384;-58.4187027867404;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;22:55:22;14;PALERMO;LAVALLEJA;1423;-34.5939550024523;-58.4240912614029;App BA 147;Masculino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;SOLICITUD;09/01/2021;23:04:35;1;SAN NICOLAS;VIAMONTE;853;-34.6000724161039;-58.3788468685874;GCS Web;Masculino;Cerrado;11/01/2021;11:48:24
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;11:02:36;13;COLEGIALES;ALVAREZ THOMAS AV.;707;-34.5799922750218;-58.4521993606131;App BA 147;Masculino;Cerrado;12/01/2021;12:03:34
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;09/01/2021;17:06:57;14;PALERMO;FITZ ROY;1941;-34.5823872445699;-58.4342126575357;App BA 147;Femenino;Cerrado;01/02/2021;12:35:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;19:38:50;5;ALMAGRO;ROCAMORA;4088;-34.5994305046843;-58.4218280366144;App BA 147;Femenino;Cerrado;02/02/2021;00:24:47
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;02:06:14;13;COLEGIALES;MATIENZO, BENJAMIN, TENIENTE;2840;-34.576487374824;-58.4432946006927;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;12:24:23;12;VILLA URQUIZA;HOLMBERG;3430;-34.5604944566921;-58.483695025793;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;08:34:00;7;FLORES;GRANADEROS;61;-34.6267471994972;-58.4592219262094;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;DENUNCIA;10/01/2021;19:28:05;7;FLORES;CASTAÑARES AV.;2354;-34.6456297328597;-58.4472546411398;GCS Web;Masculino;Cerrado;11/01/2021;15:18:44
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;01:31:57;1;SAN NICOLAS;VIAMONTE;886;-34.6001551780229;-58.3793339314367;App BA 147;Femenino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;SOLICITUD;10/01/2021;11:02:27;1;SAN NICOLAS;VIAMONTE;853;-34.6000724161039;-58.3788468685874;GCS Web;Femenino;Cerrado;11/01/2021;11:47:25
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;08:37:30;12;COGHLAN;RIVERA, PEDRO I., DR.;3204;-34.5613634992342;-58.4691153023953;GCS Web;Femenino;Cerrado;11/01/2021;13:12:01
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;00:58:48;5;ALMAGRO;BILLINGHURST;835;-34.6003425392431;-58.4150055600839;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;09:35:01;9;LINIERS;CHAVEZ, JORGE;7180;-34.6501137603043;-58.5262994099902;GCS Web;Masculino;Cerrado;12/01/2021;13:21:25
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;20:24:21;12;VILLA URQUIZA;MONROE;4760;-34.5717382619597;-58.4817825552768;GCS Web;Masculino;Cerrado;12/01/2021;13:23:56
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;10/01/2021;16:12:30;1;SAN NICOLAS;VIAMONTE;480;-34.5997843935082;-58.3736880047108;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;00:05:05;14;PALERMO;FITZ ROY;2071;-34.5811892169357;-58.4328427482943;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;12:52:19;4;NUEVA POMPEYA;BEAZLEY;3963;-34.6545347787924;-58.4158449056549;GCS Web;Masculino;Cerrado;25/01/2021;10:26:53
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;09:58:24;3;BALVANERA;PASTEUR;84;-34.6086739298478;-58.399250484938;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;14:10:43;11;VILLA GRAL. MITRE;SAN BLAS;2238;-34.607141314865;-58.473229387677;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;10:19:36;6;CABALLITO;RIVADAVIA AV.;5264;-34.6198489875262;-58.4397525617777;GCS Web;Masculino;Cerrado;28/01/2021;12:39:37
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;22:22:34;14;PALERMO;SERRANO;1598;-34.5886792767301;-58.4304370775083;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;21:48:18;11;VILLA SANTA RITA;NAZCA AV.;1559;-34.6158901870321;-58.4777301155311;App BA 147;Femenino;Cerrado;22/02/2021;11:34:39
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;12:41:33;7;FLORES;FALCON, RAMON L.,CNEL.;2843;-34.6318484139956;-58.4681950692712;GCS Web;Femenino;Cerrado;12/01/2021;13:31:02
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;19:11:54;3;BALVANERA;LARREA;785;-34.5995300871499;-58.4024132599261;GCS Web;Femenino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;SOLICITUD;11/01/2021;19:46:40;1;SAN NICOLAS;VIAMONTE;830;-34.6001317886345;-58.3787663055816;GCS Web;Masculino;Cerrado;12/01/2021;16:11:24
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;DENUNCIA;11/01/2021;14:22:41;7;PARQUE CHACABUCO;SALVIGNY;1821;-34.6454035285465;-58.4373559142369;GCS Web;Femenino;Cerrado;08/03/2021;10:59:10
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;11/01/2021;17:07:51;11;VILLA GRAL. MITRE;BOYACA;1802;-34.609274057182;-58.4694650876757;GCS Web;Masculino;Cerrado;22/01/2021;11:13:44
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;08:23:40;12;VILLA URQUIZA;LE BRETON, TOMAS A.;4782;-34.568376072248;-58.4858648522231;GCS Web;Masculino;Cerrado;19/01/2021;11:09:46
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;DENUNCIA;12/01/2021;13:34:45;15;CHACARITA;FRAGA;1130;-34.5830383252413;-58.4593062699387;GCS Web;Masculino;Cerrado;12/01/2021;15:27:04
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;16:29:17;4;BARRACAS;ISABEL LA CATOLICA;19;-34.63296548288;-58.3749841676952;App BA 147;Masculino;Cerrado;18/01/2021;10:45:39
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;SOLICITUD;12/01/2021;17:12:58;1;SAN NICOLAS;VIAMONTE;853;-34.6000724161039;-58.3788468685874;GCS Web;Masculino;Cerrado;13/01/2021;09:57:27
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;12:45:00;15;CHACARITA;DORREGO AV.;946;-34.5902925665416;-58.4465618880484;GCS Web;Femenino;Cerrado;05/02/2021;13:05:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;08:11:03;5;ALMAGRO;RIVADAVIA AV.;4455;-34.6146427350887;-58.4284125283623;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;DENUNCIA;12/01/2021;18:14:20;5;ALMAGRO;BRAVO, MARIO;392;-34.6056684601343;-58.4171322601924;GCS Web;Femenino;Cerrado;05/02/2021;14:58:48
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;20:20:53;8;VILLA LUGANO;SIN NOMBRE OFICIAL (ALT. SARAZA 4400);2460;-34.6621402724346;-58.4700310059181;App BA 147;Femenino;Cerrado;15/01/2021;12:56:40
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;14:22:28;13;COLEGIALES;ZAPATA;415;-34.5728984997583;-58.441875036963;GCS Web;Femenino;Cerrado;14/01/2021;13:43:22
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;DENUNCIA;12/01/2021;11:14:32;8;VILLA LUGANO;LEGUIZAMON, MARTINIANO;3892;-34.6745814920385;-58.4803676609431;App BA 147;Masculino;Cerrado;12/01/2021;15:39:39
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;SOLICITUD;12/01/2021;18:37:37;1;RETIRO;PARAGUAY;703;-34.597558137832;-58.3771033926056;GCS Web;Masculino;Cerrado;13/01/2021;09:58:33
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;DENUNCIA;12/01/2021;11:35:08;3;BALVANERA;PERON, JUAN DOMINGO, TTE. GENERAL;1875;-34.6068363459143;-58.3930598771462;GCS Web;Masculino;Cerrado;02/02/2021;10:06:14
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;09:10:24;11;VILLA DEVOTO;NOGOYA;4245;-34.6104100209654;-58.5046315807682;GCS Web;Masculino;Cerrado;04/03/2021;09:52:40
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;08:07:00;8;VILLA LUGANO;ZUVIRIA;5828;-34.6700082650073;-58.4872248886142;App BA 147;Masculino;Cerrado;13/01/2021;10:20:44
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;12/01/2021;22:07:51;10;VELEZ SARSFIELD;GARCIA, JUAN AGUSTIN;5262;-34.6271223219725;-58.5067153478653;App BA 147;Femenino;Cerrado;28/01/2021;15:19:51
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;09:27:52;13;BELGRANO;UGARTE, MANUEL;1870;-34.5535025198619;-58.456204131335;GCS Web;Masculino;Cerrado;21/01/2021;10:05:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;10:47:51;14;PALERMO;CABRERA, JOSE A.;3877;-34.5964008335449;-58.4211537250475;App BA 147;Masculino;Cerrado;05/02/2021;13:07:03
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;10:07:45;3;BALVANERA;CASTELLI;31;-34.6094753040463;-58.4045754052409;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;15:01:58;15;VILLA CRESPO;GALLARDO, ANGEL AV.;899;-34.6064236580287;-58.4426153981777;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;18:45:21;14;PALERMO;AREVALO;1786;-34.5802136653794;-58.4396596350764;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;18:40:31;1;MONSERRAT;DE MAYO AV.;1460;-34.6094943348112;-58.3867318322042;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;16:27:03;15;VILLA ORTUZAR;CHARLONE;1760;-34.5806164285784;-58.4667025241922;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;13/01/2021;11:29:38;2;RECOLETA;SANCHEZ DE BUSTAMANTE;1226;-34.596446171816;-58.4129634878855;GCS Web;Femenino;Cerrado;02/02/2021;01:26:02
